struct_id	drug_name	SMILES	InChI	InChIKey	ID	CAS_RN	is_in_drugcentral	is_in_jdti	is_in_hcq	is_in_nhc	is_in_cam	is_in_drugs	node_type	metadata
471	camostat	CN(C)C(=O)COC(=O)CC1=CC=C(OC(=O)C2=CC=C(NC(N)=N)C=C2)C=C1	InChI=1S/C20H22N4O5/c1-24(2)17(25)12-28-18(26)11-13-3-9-16(10-4-13)29-19(27)14-5-7-15(8-6-14)23-20(21)22/h3-10H,11-12H2,1-2H3,(H4,21,22,23)	XASIMHXSUQUHLV-UHFFFAOYSA-N	471.0	59721-28-7	True	True	False	False	True	True	Compound	
475	candesartan cilexetil	CCOC1=NC2=C(N1CC1=CC=C(C=C1)C1=C(C=CC=C1)C1=NN=NN1)C(=CC=C2)C(=O)OC(C)OC(=O)OC1CCCCC1	InChI=1S/C33H34N6O6/c1-3-42-32-34-28-15-9-14-27(31(40)43-21(2)44-33(41)45-24-10-5-4-6-11-24)29(28)39(32)20-22-16-18-23(19-17-22)25-12-7-8-13-26(25)30-35-37-38-36-30/h7-9,12-19,21,24H,3-6,10-11,20H2,1-2H3,(H,35,36,37,38)	GHOSNRCGJFBJIB-UHFFFAOYSA-N	475.0	145040-37-5	True	False	False	False	False	True	Compound	
486	caramiphen	CCN(CC)CCOC(=O)C1(CCCC1)C1=CC=CC=C1	InChI=1S/C18H27NO2/c1-3-19(4-2)14-15-21-17(20)18(12-8-9-13-18)16-10-6-5-7-11-16/h5-7,10-11H,3-4,8-9,12-15H2,1-2H3	OFAIGZWCDGNZGT-UHFFFAOYSA-N	486.0	77-22-5	True	False	False	False	False	True	Compound	
488	carbachol	C[N+](C)(C)CCOC(N)=O	InChI=1S/C6H14N2O2/c1-8(2,3)4-5-10-6(7)9/h4-5H2,1-3H3,(H-,7,9)/p+1	VPJXQGSRWJZDOB-UHFFFAOYSA-O	488.0	51-83-2	True	False	False	False	False	True	Compound	
494	pentoxyverine	CCN(CC)CCOCCOC(=O)C1(CCCC1)C1=CC=CC=C1	InChI=1S/C20H31NO3/c1-3-21(4-2)14-15-23-16-17-24-19(22)20(12-8-9-13-20)18-10-6-5-7-11-18/h5-7,10-11H,3-4,8-9,12-17H2,1-2H3	CFJMRBQWBDQYMK-UHFFFAOYSA-N	494.0	77-23-6	True	False	False	False	False	True	Compound	
496	carbidopa	C[C@@](CC1=CC(O)=C(O)C=C1)(NN)C(O)=O	InChI=1S/C10H14N2O4/c1-10(12-11,9(15)16)5-6-2-3-7(13)8(14)4-6/h2-4,12-14H,5,11H2,1H3,(H,15,16)/t10-/m0/s1	TZFNLOMSOLWIDK-JTQLQIEISA-N	496.0	28860-95-9	True	False	False	False	False	True	Compound	
511	carmofur	CCCCCCNC(=O)N1C=C(F)C(=O)NC1=O	InChI=1S/C11H16FN3O3/c1-2-3-4-5-6-13-10(17)15-7-8(12)9(16)14-11(15)18/h7H,2-6H2,1H3,(H,13,17)(H,14,16,18)	AOCCBINRVIKJHY-UHFFFAOYSA-N	511.0	61422-45-5	True	False	False	False	False	True	Compound	
522	carvedilol	COC1=C(OCCNCC(O)COC2=CC=CC3=C2C2=CC=CC=C2N3)C=CC=C1	InChI=1S/C24H26N2O4/c1-28-21-10-4-5-11-22(21)29-14-13-25-15-17(27)16-30-23-12-6-9-20-24(23)18-7-2-3-8-19(18)26-20/h2-12,17,25-27H,13-16H2,1H3	OGHNVEJMJSYVRP-UHFFFAOYSA-N	522.0	72956-09-3	True	False	False	False	False	True	Compound	
547	cefotetan	CO[C@]1(NC(=O)C2SC(S2)=C(C(N)=O)C(O)=O)[C@H]2SCC(CSC3=NN=NN3C)=C(N2C1=O)C(O)=O	InChI=1S/C17H17N7O8S4/c1-23-16(20-21-22-23)34-4-5-3-33-15-17(32-2,14(31)24(15)7(5)11(29)30)19-9(26)13-35-12(36-13)6(8(18)25)10(27)28/h13,15H,3-4H2,1-2H3,(H2,18,25)(H,19,26)(H,27,28)(H,29,30)/b12-6-/t13?,15-,17+/m1/s1	SRZNHPXWXCNNDU-IXOPCIAXSA-N	547.0	69712-56-7	True	False	False	False	False	True	Compound	
568	celecoxib	CC1=CC=C(C=C1)C1=CC(=NN1C1=CC=C(C=C1)S(N)(=O)=O)C(F)(F)F	InChI=1S/C17H14F3N3O2S/c1-11-2-4-12(5-3-11)15-10-16(17(18,19)20)22-23(15)13-6-8-14(9-7-13)26(21,24)25/h2-10H,1H3,(H2,21,24,25)	RZEKVGVHFLEQIL-UHFFFAOYSA-N	568.0	169590-42-5	True	False	False	False	False	True	Compound	
575	cefapirin	CC(=O)OCC1=C(N2[C@H](SC1)[C@H](NC(=O)CSC1=CC=NC=C1)C2=O)C(O)=O	InChI=1S/C17H17N3O6S2/c1-9(21)26-6-10-7-28-16-13(15(23)20(16)14(10)17(24)25)19-12(22)8-27-11-2-4-18-5-3-11/h2-5,13,16H,6-8H2,1H3,(H,19,22)(H,24,25)/t13-,16-/m1/s1	UQLLWWBDSUHNEB-CZUORRHYSA-N	575.0	21593-23-7	True	False	False	False	False	True	Compound	
584	cevimeline	CC1OC2(CS1)CN1CCC2CC1	InChI=1S/C10H17NOS/c1-8-12-10(7-13-8)6-11-4-2-9(10)3-5-11/h8-9H,2-7H2,1H3	WUTYZMFRCNBCHQ-UHFFFAOYSA-N	584.0	107233-08-9	True	False	False	False	False	True	Compound	
588	chlorambucil	OC(=O)CCCC1=CC=C(C=C1)N(CCCl)CCCl	InChI=1S/C14H19Cl2NO2/c15-8-10-17(11-9-16)13-6-4-12(5-7-13)2-1-3-14(18)19/h4-7H,1-3,8-11H2,(H,18,19)	JCKYGMPEJWAADB-UHFFFAOYSA-N	588.0	305-03-3	True	False	False	False	False	True	Compound	
597	chlorhexidine	ClC1=CC=C(NC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)NC2=CC=C(Cl)C=C2)C=C1	InChI=1S/C22H30Cl2N10/c23-15-5-9-17(10-6-15)31-21(27)33-19(25)29-13-3-1-2-4-14-30-20(26)34-22(28)32-18-11-7-16(24)8-12-18/h5-12H,1-4,13-14H2,(H5,25,27,29,31,33)(H5,26,28,30,32,34)	GHXZTYHSJHQHIJ-UHFFFAOYSA-N	597.0	55-56-1	True	False	False	False	False	True	Compound	
607	chloroquine	CCN(CC)CCCC(C)NC1=CC=NC2=CC(Cl)=CC=C12	InChI=1S/C18H26ClN3/c1-4-22(5-2)12-6-7-14(3)21-17-10-11-20-18-13-15(19)8-9-16(17)18/h8-11,13-14H,4-7,12H2,1-3H3,(H,20,21)	WHTVZRBIWZFKQO-UHFFFAOYSA-N	607.0	54-05-7	True	True	True	False	False	True	Compound	
621	chlorpromazine	CN(C)CCCN1C2=CC=CC=C2SC2=C1C=C(Cl)C=C2	InChI=1S/C17H19ClN2S/c1-19(2)10-5-11-20-14-6-3-4-7-16(14)21-17-9-8-13(18)12-15(17)20/h3-4,6-9,12H,5,10-11H2,1-2H3	ZPEIMTDSQAKGNT-UHFFFAOYSA-N	621.0	50-53-3	True	False	False	False	False	True	Compound	
623	chlorprothixene	CN(C)CC\C=C1\C2=CC=CC=C2SC2=C1C=C(Cl)C=C2	InChI=1S/C18H18ClNS/c1-20(2)11-5-7-14-15-6-3-4-8-17(15)21-18-10-9-13(19)12-16(14)18/h3-4,6-10,12H,5,11H2,1-2H3/b14-7-	WSPOMRSOLSGNFJ-AUWJEWJLSA-N	623.0	113-59-7	True	False	False	False	False	True	Compound	
624	chlortetracycline	CN(C)[C@H]1[C@@H]2C[C@H]3C(=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O)C(=O)C1=C(C(Cl)=CC=C1O)[C@@]3(C)O	InChI=1S/C22H23ClN2O8/c1-21(32)7-6-8-15(25(2)3)17(28)13(20(24)31)19(30)22(8,33)18(29)11(7)16(27)12-10(26)5-4-9(23)14(12)21/h4-5,7-8,15,26,28-29,32-33H,6H2,1-3H3,(H2,24,31)/t7-,8-,15-,21-,22-/m0/s1	CYDMQBQPVICBEU-XRNKAMNCSA-N	624.0	57-62-5	True	False	False	False	False	True	Compound	
629	cianidanol	O[C@H]1CC2=C(O)C=C(O)C=C2O[C@@H]1C1=CC(O)=C(O)C=C1	InChI=1S/C15H14O6/c16-8-4-11(18)9-6-13(20)15(21-14(9)5-8)7-1-2-10(17)12(19)3-7/h1-5,13,15-20H,6H2/t13-,15+/m0/s1	PFTAWBLQPZVEMU-DZGCQCFKSA-N	629.0	154-23-4	True	False	False	False	False	True	Compound	
645	cimetidine	CNC(NCCSCC1=C(C)NC=N1)=NC#N	InChI=1S/C10H16N6S/c1-8-9(16-7-15-8)5-17-4-3-13-10(12-2)14-6-11/h7H,3-5H2,1-2H3,(H,15,16)(H2,12,13,14)	AQIXAKUUQRKLND-UHFFFAOYSA-N	645.0	51481-61-9	True	False	False	False	False	True	Compound	
654	cinnarizine	C(\C=C\C1=CC=CC=C1)N1CCN(CC1)C(C1=CC=CC=C1)C1=CC=CC=C1	InChI=1S/C26H28N2/c1-4-11-23(12-5-1)13-10-18-27-19-21-28(22-20-27)26(24-14-6-2-7-15-24)25-16-8-3-9-17-25/h1-17,26H,18-22H2/b13-10+	DERZBLKQOCDDDZ-JLHYYAGUSA-N	654.0	298-57-7	True	False	False	False	False	True	Compound	
660	cisapride	COC1CN(CCCOC2=CC=C(F)C=C2)CCC1NC(=O)C1=C(OC)C=C(N)C(Cl)=C1	InChI=1S/C23H29ClFN3O4/c1-30-21-13-19(26)18(24)12-17(21)23(29)27-20-8-10-28(14-22(20)31-2)9-3-11-32-16-6-4-15(25)5-7-16/h4-7,12-13,20,22H,3,8-11,14,26H2,1-2H3,(H,27,29)	DCSUBABJRXZOMT-UHFFFAOYSA-N	660.0	81098-60-4	True	False	False	False	False	True	Compound	
663	citalopram	CN(C)CCCC1(OCC2=C1C=CC(=C2)C#N)C1=CC=C(F)C=C1	InChI=1S/C20H21FN2O/c1-23(2)11-3-10-20(17-5-7-18(21)8-6-17)19-9-4-15(13-22)12-16(19)14-24-20/h4-9,12H,3,10-11,14H2,1-2H3	WSEQXVZVJXJVFP-UHFFFAOYSA-N	663.0	59729-33-8	True	False	False	False	False	True	Compound	
667	cladribine	NC1=C2N=CN([C@H]3C[C@H](O)[C@@H](CO)O3)C2=NC(Cl)=N1	InChI=1S/C10H12ClN5O3/c11-10-14-8(12)7-9(15-10)16(3-13-7)6-1-4(18)5(2-17)19-6/h3-6,17-18H,1-2H2,(H2,12,14,15)/t4-,5+,6+/m0/s1	PTOAARAWEBMLNO-KVQBGUIXSA-N	667.0	4291-63-8	False	True	False	True	False	False	Compound	
671	clemastine	CN1CCC[C@@H]1CCO[C@](C)(C1=CC=CC=C1)C1=CC=C(Cl)C=C1	InChI=1S/C21H26ClNO/c1-21(17-7-4-3-5-8-17,18-10-12-19(22)13-11-18)24-16-14-20-9-6-15-23(20)2/h3-5,7-8,10-13,20H,6,9,14-16H2,1-2H3/t20-,21-/m1/s1	YNNUSGIPVFPVBX-NHCUHLMSSA-N	671.0	15686-51-8	True	False	False	False	False	True	Compound	
681	clioquinol	OC1=C2N=CC=CC2=C(Cl)C=C1I	InChI=1S/C9H5ClINO/c10-6-4-7(11)9(13)8-5(6)2-1-3-12-8/h1-4,13H	QCDFBFJGMNKBDO-UHFFFAOYSA-N	681.0	130-26-7	True	False	False	False	False	True	Compound	
690	clodronic acid	OP(O)(=O)C(Cl)(Cl)P(O)(O)=O	InChI=1S/CH4Cl2O6P2/c2-1(3,10(4,5)6)11(7,8)9/h(H2,4,5,6)(H2,7,8,9)	ACSIXWWBWUQEHA-UHFFFAOYSA-N	690.0	10596-23-3	True	False	False	False	False	True	Compound	
691	clofarabine	NC1=C2N=CN([C@@H]3O[C@H](CO)[C@@H](O)[C@@H]3F)C2=NC(Cl)=N1	InChI=1S/C10H11ClFN5O3/c11-10-15-7(13)5-8(16-10)17(2-14-5)9-4(12)6(19)3(1-18)20-9/h2-4,6,9,18-19H,1H2,(H2,13,15,16)/t3-,4+,6-,9-/m1/s1	WDDPHFBMKLOVOX-AYQXTPAHSA-N	691.0	123318-82-1	True	True	False	True	False	True	Compound	
700	clomifene	CCN(CC)CCOC1=CC=C(C=C1)C(=C(Cl)C1=CC=CC=C1)C1=CC=CC=C1	InChI=1S/C26H28ClNO/c1-3-28(4-2)19-20-29-24-17-15-22(16-18-24)25(21-11-7-5-8-12-21)26(27)23-13-9-6-10-14-23/h5-18H,3-4,19-20H2,1-2H3	GKIRPKYJQBWNGO-UHFFFAOYSA-N	700.0	911-45-5	True	False	False	False	False	True	Compound	
701	clomipramine	CN(C)CCCN1C2=CC(Cl)=CC=C2CCC2=C1C=CC=C2	InChI=1S/C19H23ClN2/c1-21(2)12-5-13-22-18-7-4-3-6-15(18)8-9-16-10-11-17(20)14-19(16)22/h3-4,6-7,10-11,14H,5,8-9,12-13H2,1-2H3	GDLIGKIOYRNHDA-UHFFFAOYSA-N	701.0	303-49-1	True	False	False	False	False	True	Compound	
704	clonidine	ClC1=CC=CC(Cl)=C1NC1=NCCN1	InChI=1S/C9H9Cl2N3/c10-6-2-1-3-7(11)8(6)14-9-12-4-5-13-9/h1-3H,4-5H2,(H2,12,13,14)	GJSURZIOUXUGAL-UHFFFAOYSA-N	704.0	4205-90-7	True	False	False	False	False	True	Compound	
719	clotrimazole	ClC1=C(C=CC=C1)C(N1C=CN=C1)(C1=CC=CC=C1)C1=CC=CC=C1	InChI=1S/C22H17ClN2/c23-21-14-8-7-13-20(21)22(25-16-15-24-17-25,18-9-3-1-4-10-18)19-11-5-2-6-12-19/h1-17H	VNFPBHJOKIVQEB-UHFFFAOYSA-N	719.0	23593-75-1	True	False	False	False	False	True	Compound	
722	clozapine	CN1CCN(CC1)C1=NC2=CC(Cl)=CC=C2NC2=C1C=CC=C2	InChI=1S/C18H19ClN4/c1-22-8-10-23(11-9-22)18-14-4-2-3-5-15(14)20-16-7-6-13(19)12-17(16)21-18/h2-7,12,20H,8-11H2,1H3	QZUDBNBUXVUHMW-UHFFFAOYSA-N	722.0	5786-21-0	True	False	False	False	False	True	Compound	
723	cocaine	COC(=O)[C@@H]1[C@H]2CC[C@@H](C[C@@H]1OC(=O)C1=CC=CC=C1)N2C	InChI=1S/C17H21NO4/c1-18-12-8-9-13(18)15(17(20)21-2)14(10-12)22-16(19)11-6-4-3-5-7-11/h3-7,12-15H,8-10H2,1-2H3/t12-,13+,14-,15+/m0/s1	ZPUCINDJVBIVPJ-LJISPDSOSA-N	723.0	50-36-2	True	False	False	False	False	True	Compound	
726	colchicine	COC1=C(OC)C(OC)=C2C(CC[C@H](NC(C)=O)C3=CC(=O)C(OC)=CC=C23)=C1	InChI=1S/C22H25NO6/c1-12(24)23-16-8-6-13-10-19(27-3)21(28-4)22(29-5)20(13)14-7-9-18(26-2)17(25)11-15(14)16/h7,9-11,16H,6,8H2,1-5H3,(H,23,24)/t16-/m0/s1	IAKHMKGGTNLKSZ-INIZCTEOSA-N	726.0	64-86-8	True	False	False	False	False	True	Compound	
729	colforsin daropate	CN(C)CCC(=O)O[C@@H]1[C@H](OC(C)=O)[C@@]2(C)O[C@](C)(CC(=O)[C@]2(O)[C@@]2(C)[C@@H](O)CCC(C)(C)[C@H]12)C=C	InChI=1S/C27H43NO8/c1-10-24(5)15-18(31)27(33)25(6)17(30)11-13-23(3,4)21(25)20(35-19(32)12-14-28(8)9)22(34-16(2)29)26(27,7)36-24/h10,17,20-22,30,33H,1,11-15H2,2-9H3/t17-,20-,21-,22-,24-,25-,26+,27-/m0/s1	RSOZZQTUMVBTMR-XGUNBQNXSA-N	729.0	138605-00-2	True	False	False	False	False	True	Compound	
734	cortisone acetate	CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(=O)C[C@]12C	InChI=1S/C23H30O6/c1-13(24)29-12-19(27)23(28)9-7-17-16-5-4-14-10-15(25)6-8-21(14,2)20(16)18(26)11-22(17,23)3/h10,16-17,20,28H,4-9,11-12H2,1-3H3/t16-,17-,20+,21-,22-,23-/m0/s1	ITRJWOMZKQRYTA-RFZYENFJSA-N	734.0	50-04-4	True	False	False	False	False	True	Compound	
746	cyamemazine	CC(CN(C)C)CN1C2=CC=CC=C2SC2=C1C=C(C=C2)C#N	InChI=1S/C19H21N3S/c1-14(12-21(2)3)13-22-16-6-4-5-7-18(16)23-19-9-8-15(11-20)10-17(19)22/h4-10,14H,12-13H2,1-3H3	SLFGIOIONGJGRT-UHFFFAOYSA-N	746.0	3546-03-0	True	False	False	False	False	True	Compound	
749	cyclizine	CN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=CC=C1	InChI=1S/C18H22N2/c1-19-12-14-20(15-13-19)18(16-8-4-2-5-9-16)17-10-6-3-7-11-17/h2-11,18H,12-15H2,1H3	UVKZSORBKUEBAZ-UHFFFAOYSA-N	749.0	82-92-8	True	False	False	False	False	True	Compound	
751	cyclobenzaprine	CN(C)CCC=C1C2=CC=CC=C2C=CC2=C1C=CC=C2	InChI=1S/C20H21N/c1-21(2)15-7-12-20-18-10-5-3-8-16(18)13-14-17-9-4-6-11-19(17)20/h3-6,8-14H,7,15H2,1-2H3	JURKNVYFZMSNLP-UHFFFAOYSA-N	751.0	303-53-7	True	False	False	False	False	True	Compound	
754	cycloguanil	CC1(C)N=C(N)N=C(N)N1C1=CC=C(Cl)C=C1	InChI=1S/C11H14ClN5/c1-11(2)16-9(13)15-10(14)17(11)8-5-3-7(12)4-6-8/h3-6H,1-2H3,(H4,13,14,15,16)	QMNFFXRFOJIOKZ-UHFFFAOYSA-N	754.0	516-21-2	True	False	False	False	False	True	Compound	
760	ciclosporin	CC[C@@H]1NC(=O)[C@H]([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C1=O)C(C)C	InChI=1S/C62H111N11O12/c1-25-27-28-40(15)52(75)51-56(79)65-43(26-2)58(81)67(18)33-48(74)68(19)44(29-34(3)4)55(78)66-49(38(11)12)61(84)69(20)45(30-35(5)6)54(77)63-41(16)53(76)64-42(17)57(80)70(21)46(31-36(7)8)59(82)71(22)47(32-37(9)10)60(83)72(23)50(39(13)14)62(85)73(51)24/h25,27,34-47,49-52,75H,26,28-33H2,1-24H3,(H,63,77)(H,64,76)(H,65,79)(H,66,78)/b27-25+/t40-,41+,42-,43+,44+,45+,46+,47+,49+,50+,51+,52-/m1/s1	PMATZTZNYRCHOR-CGLBZJNRSA-N	760.0	59865-13-3	True	False	False	False	False	True	Compound	
765	cyproheptadine	CN1CCC(CC1)=C1C2=CC=CC=C2C=CC2=C1C=CC=C2	InChI=1S/C21H21N/c1-22-14-12-18(13-15-22)21-19-8-4-2-6-16(19)10-11-17-7-3-5-9-20(17)21/h2-11H,12-15H2,1H3	JJCFRYNCJDLXIK-UHFFFAOYSA-N	765.0	129-03-3	True	False	False	False	False	True	Compound	
766	cyproterone acetate	CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@]12C)C(C)=O	InChI=1S/C24H29ClO4/c1-12(26)24(29-13(2)27)8-6-16-14-10-20(25)19-11-21(28)15-9-18(15)23(19,4)17(14)5-7-22(16,24)3/h10-11,14-18H,5-9H2,1-4H3/t14-,15+,16-,17-,18-,22-,23-,24-/m0/s1	UWFYSQMTEOIJJG-FDTZYFLXSA-N	766.0	427-51-0	True	False	False	False	False	True	Compound	
770	cytarabine	NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O	InChI=1S/C9H13N3O5/c10-5-1-2-12(9(16)11-5)8-7(15)6(14)4(3-13)17-8/h1-2,4,6-8,13-15H,3H2,(H2,10,11,16)/t4-,6-,7+,8-/m1/s1	UHDGCWIWMRVCDJ-CCXZUQQUSA-N	770.0	147-94-4	False	True	False	True	False	False	Compound	
773	dacarbazine	CN(C)\N=N\C1=C(NC=N1)C(N)=O	InChI=1S/C6H10N6O/c1-12(2)11-10-6-4(5(7)13)8-3-9-6/h3H,1-2H3,(H2,7,13)(H,8,9)/b11-10+	FDKXTQMXEQVLRF-ZHACJKMWSA-N	773.0	4342-03-4	True	False	False	False	False	True	Compound	
774	dactinomycin	CC(C)[C@H]1NC(=O)[C@@H](NC(=O)C2=C3N=C4C(OC3=C(C)C=C2)=C(C)C(=O)C(N)=C4C(=O)N[C@H]2[C@@H](C)OC(=O)[C@H](C(C)C)N(C)C(=O)CN(C)C(=O)[C@@H]3CCCN3C(=O)[C@H](NC2=O)C(C)C)[C@@H](C)OC(=O)[C@H](C(C)C)N(C)C(=O)CN(C)C(=O)[C@@H]2CCCN2C1=O	InChI=1S/C62H86N12O16/c1-27(2)42-59(84)73-23-17-19-36(73)57(82)69(13)25-38(75)71(15)48(29(5)6)61(86)88-33(11)44(55(80)65-42)67-53(78)35-22-21-31(9)51-46(35)64-47-40(41(63)50(77)32(10)52(47)90-51)54(79)68-45-34(12)89-62(87)49(30(7)8)72(16)39(76)26-70(14)58(83)37-20-18-24-74(37)60(85)43(28(3)4)66-56(45)81/h21-22,27-30,33-34,36-37,42-45,48-49H,17-20,23-26,63H2,1-16H3,(H,65,80)(H,66,81)(H,67,78)(H,68,79)/t33-,34-,36+,37+,42-,43-,44+,45+,48+,49+/m1/s1	RJURFGZVJUQBHK-IIXSONLDSA-N	774.0	50-76-0	True	False	False	False	False	True	Compound	
776	dabigatran etexilate	CCCCCCOC(=O)NC(=N)C1=CC=C(NCC2=NC3=CC(=CC=C3N2C)C(=O)N(CCC(=O)OCC)C2=NC=CC=C2)C=C1	InChI=1S/C34H41N7O5/c1-4-6-7-10-21-46-34(44)39-32(35)24-12-15-26(16-13-24)37-23-30-38-27-22-25(14-17-28(27)40(30)3)33(43)41(20-18-31(42)45-5-2)29-11-8-9-19-36-29/h8-9,11-17,19,22,37H,4-7,10,18,20-21,23H2,1-3H3,(H2,35,39,44)	KSGXQBZTULBEEQ-UHFFFAOYSA-N	776.0	211915-06-9	True	False	False	False	False	True	Compound	
779	danazol	C[C@]12CC[C@H]3[C@@H](CCC4=CC5=C(C[C@]34C)C=NO5)[C@@H]1CC[C@@]2(O)C#C	InChI=1S/C22H27NO2/c1-4-22(24)10-8-18-16-6-5-15-11-19-14(13-23-25-19)12-20(15,2)17(16)7-9-21(18,22)3/h1,11,13,16-18,24H,5-10,12H2,2-3H3/t16-,17+,18+,20+,21+,22+/m1/s1	POZRVZJJTULAOH-LHZXLZLDSA-N	779.0	17230-88-5	True	False	False	False	False	True	Compound	
781	dapiprazole	CC1=C(C=CC=C1)N1CCN(CCC2=NN=C3CCCCN23)CC1	InChI=1S/C19H27N5/c1-16-6-2-3-7-17(16)23-14-12-22(13-15-23)11-9-19-21-20-18-8-4-5-10-24(18)19/h2-3,6-7H,4-5,8-15H2,1H3	RFWZESUMWJKKRN-UHFFFAOYSA-N	781.0	72822-12-9	True	False	False	False	False	True	Compound	
784	darifenacin	NC(=O)C([C@@H]1CCN(CCC2=CC=C3OCCC3=C2)C1)(C1=CC=CC=C1)C1=CC=CC=C1	InChI=1S/C28H30N2O2/c29-27(31)28(23-7-3-1-4-8-23,24-9-5-2-6-10-24)25-14-17-30(20-25)16-13-21-11-12-26-22(19-21)15-18-32-26/h1-12,19,25H,13-18,20H2,(H2,29,31)/t25-/m1/s1	HXGBXQDTNZMWGS-RUZDIDTESA-N	784.0	133099-04-4	True	False	False	False	False	True	Compound	
785	dasatinib	CC1=NC(NC2=NC=C(S2)C(=O)NC2=C(C)C=CC=C2Cl)=CC(=N1)N1CCN(CCO)CC1	InChI=1S/C22H26ClN7O2S/c1-14-4-3-5-16(23)20(14)28-21(32)17-13-24-22(33-17)27-18-12-19(26-15(2)25-18)30-8-6-29(7-9-30)10-11-31/h3-5,12-13,31H,6-11H2,1-2H3,(H,28,32)(H,24,25,26,27)	ZBNZXTGUTAYRHI-UHFFFAOYSA-N	785.0	302962-49-8	True	False	False	False	False	True	Compound	
786	daunorubicin	COC1=C2C(=O)C3=C(C(O)=C4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@H](O)[C@H](C)O5)C4=C3O)C(C)=O)C(=O)C2=CC=C1	InChI=1S/C27H29NO10/c1-10-22(30)14(28)7-17(37-10)38-16-9-27(35,11(2)29)8-13-19(16)26(34)21-20(24(13)32)23(31)12-5-4-6-15(36-3)18(12)25(21)33/h4-6,10,14,16-17,22,30,32,34-35H,7-9,28H2,1-3H3/t10-,14-,16-,17-,22+,27-/m0/s1	STQGQHZAVUOBTE-VGBVRHCVSA-N	786.0	20830-81-3	True	False	False	False	False	True	Compound	
789	decamethonium	C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C	InChI=1S/C16H38N2/c1-17(2,3)15-13-11-9-7-8-10-12-14-16-18(4,5)6/h7-16H2,1-6H3/q+2	MTCUAOILFDZKCO-UHFFFAOYSA-N	789.0	156-74-1	True	False	False	False	False	True	Compound	
790	decitabine	NC1=NC(=O)N(C=N1)[C@H]1C[C@H](O)[C@@H](CO)O1	InChI=1S/C8H12N4O4/c9-7-10-3-12(8(15)11-7)6-1-4(14)5(2-13)16-6/h3-6,13-14H,1-2H2,(H2,9,11,15)/t4-,5+,6+/m0/s1	XAUDJQYHKZQPEU-KVQBGUIXSA-N	790.0	2353-33-5	True	True	False	True	False	True	Compound	
812	desipramine	CNCCCN1C2=CC=CC=C2CCC2=C1C=CC=C2	InChI=1S/C18H22N2/c1-19-13-6-14-20-17-9-4-2-7-15(17)11-12-16-8-3-5-10-18(16)20/h2-5,7-10,19H,6,11-14H2,1H3	HCYAFALTSJYZDH-UHFFFAOYSA-N	812.0	50-47-5	True	False	False	False	False	True	Compound	
814	desloratadine	ClC1=CC=C2C(CCC3=C(N=CC=C3)C2=C2CCNCC2)=C1	InChI=1S/C19H19ClN2/c20-16-5-6-17-15(12-16)4-3-14-2-1-9-22-19(14)18(17)13-7-10-21-11-8-13/h1-2,5-6,9,12,21H,3-4,7-8,10-11H2	JAUOIFJMECXRGI-UHFFFAOYSA-N	814.0	100643-71-8	True	False	False	False	False	True	Compound	
824	dexamethasone	C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO	InChI=1S/C22H29FO5/c1-12-8-16-15-5-4-13-9-14(25)6-7-19(13,2)21(15,23)17(26)10-20(16,3)22(12,28)18(27)11-24/h6-7,9,12,15-17,24,26,28H,4-5,8,10-11H2,1-3H3/t12-,15+,16+,17+,19+,20+,21+,22+/m1/s1	UREBDLICKHMUKA-CXSFZGCWSA-N	824.0	50-02-2	True	False	False	False	False	True	Compound	
828	dexamethasone palmitate	CCCCCCCCCCCCCCCC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C	InChI=1S/C38H59FO6/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-34(43)45-26-33(42)38(44)27(2)23-31-30-20-19-28-24-29(40)21-22-35(28,3)37(30,39)32(41)25-36(31,38)4/h21-22,24,27,30-32,41,44H,5-20,23,25-26H2,1-4H3/t27-,30+,31+,32+,35+,36+,37+,38+/m1/s1	WDPYZTKOEFDTCU-WDJQFAPHSA-N	828.0	14899-36-6	True	False	False	False	False	True	Compound	
