drug_name	host_protein	action_type	p_chembl	metadata	is_experimental	data_source	abbreviated_data_source	acquisition_method	prioritized_for_pathway_analysis	do_ppi_expansion	source_specific_score_type	directed	source_specific_score	edge_label
cabergoline	ADRA1D	unknown	6.78	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	cabergoline_ADRA1D
cabozantinib	FLT3	inhibitor	7.94692134857178	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	cabozantinib_FLT3
cabozantinib	RET	inhibitor	8.28399658203125	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	cabozantinib_RET
cadralazine	MPO	unknown	5.301	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	cadralazine_MPO
caffeine	ADORA1	antagonist	4.97	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	caffeine_ADORA1
camostat	KLK1	unknown||unknown	5.83||nan	is_activity_known:True||Chemical space:CAM	True||False	https://drugcentral.org/||Prediction by Jordi Mestres, PhD (JM)	dti_dc||dti_jm_cam	web||File shared by JM	False||False	False||True	p_chembl||na	True||True	nan||na	camostat_KLK1
camostat	PLG	unknown	nan	Chemical space:CAM	False	Prediction by Jordi Mestres, PhD (JM)	dti_jm_cam	File shared by JM	False	True	na	True	na	camostat_PLG
camostat	PRSS1	inhibitor||unknown	7.3||nan	is_activity_known:True||Chemical space:CAM	True||False	https://drugcentral.org/||Prediction by Jordi Mestres, PhD (JM)	dti_dc||dti_jm_cam	web||File shared by JM	False||False	False||True	p_chembl||na	True||True	nan||na	camostat_PRSS1
camostat	SLC47A1	unknown||unknown	5.54||nan	is_activity_known:True||Chemical space:CAM	True||False	https://drugcentral.org/||Prediction by Jordi Mestres, PhD (JM)	dti_dc||dti_jm_cam	web||File shared by JM	False||False	False||True	p_chembl||na	True||True	nan||na	camostat_SLC47A1
camostat	TPSAB1	unknown	nan	Chemical space:CAM	False	Prediction by Jordi Mestres, PhD (JM)	dti_jm_cam	File shared by JM	False	True	na	True	na	camostat_TPSAB1
candesartan cilexetil	ERBB2	unknown	5.230000019073491	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	candesartan cilexetil_ERBB2
capsaicin	YARS	unknown	4.38	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	capsaicin_YARS
caramiphen	SIGMAR1	unknown	7.81	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	caramiphen_SIGMAR1
carbachol	CHRM2	unknown	7.9208	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	carbachol_CHRM2
cariprazine	ADRA1D	unknown	6.67999982833862	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	cariprazine_ADRA1D
carmofur	MAPK3	unknown	5.213177621	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	carmofur_MAPK3
carvedilol	ADRA1D	antagonist	9.054039296000001	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	carvedilol_ADRA1D
carvedilol	APP	unknown	4.52	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	carvedilol_APP
carvedilol	SLC47A1	unknown	4.03	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	carvedilol_SLC47A1
casopitant	SIGMAR1	unknown	5.53	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	casopitant_SIGMAR1
cefapirin	SIGMAR1	unknown	6.21	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	cefapirin_SIGMAR1
cefotetan	COMT	unknown	4.85	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	cefotetan_COMT
celecoxib	MAPK14	unknown	6.09	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	celecoxib_MAPK14
cepharanthine	NFKB1	inhibitor	3.0	is_activity_known:False	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	cepharanthine_NFKB1
ceritinib	ABL1	unknown	5.9	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	ceritinib_ABL1
ceritinib	CDK2	unknown	5.4	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	ceritinib_CDK2
ceritinib	CDK4	unknown	5.33	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	ceritinib_CDK4
ceritinib	FLT3	unknown	7.22	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	ceritinib_FLT3
ceritinib	RET	unknown	6.4	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	ceritinib_RET
ceritinib	SRC	unknown	5.77	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	ceritinib_SRC
cevimeline	CHRM2	unknown	5.983	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	cevimeline_CHRM2
chidamide	HDAC2	inhibitor	6.79587984085083	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	chidamide_HDAC2
chlorambucil	ADAM9	unknown	7.25	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	chlorambucil_ADAM9
chlorhexidine	SLC47A1	unknown	6.15	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	chlorhexidine_SLC47A1
chloroquine	APP	unknown	nan	Chemical space:HCQ	False	Prediction by Jordi Mestres, PhD (JM)	dti_jm_hcq	File shared by JM	False	True	na	True	na	chloroquine_APP
chloroquine	BACE1	unknown	nan	Chemical space:HCQ	False	Prediction by Jordi Mestres, PhD (JM)	dti_jm_hcq	File shared by JM	False	True	na	True	na	chloroquine_BACE1
chloroquine	DHFR	unknown	nan	Chemical space:HCQ	False	Prediction by Jordi Mestres, PhD (JM)	dti_jm_hcq	File shared by JM	False	True	na	True	na	chloroquine_DHFR
chloroquine	NQO2	unknown||unknown	5.82||nan	is_activity_known:True||Chemical space:HCQ	True||False	https://drugcentral.org/||Prediction by Jordi Mestres, PhD (JM)	dti_dc||dti_jm_hcq	web||File shared by JM	False||False	False||True	p_chembl||na	True||True	nan||na	chloroquine_NQO2
chloroquine	PRNP	unknown||unknown	5.4||nan	is_activity_known:True||Chemical space:HCQ	True||False	https://drugcentral.org/||Prediction by Jordi Mestres, PhD (JM)	dti_dc||dti_jm_hcq	web||File shared by JM	False||False	False||True	p_chembl||na	True||True	nan||na	chloroquine_PRNP
chloroquine	TLR7	unknown	nan	Chemical space:HCQ	False	Prediction by Jordi Mestres, PhD (JM)	dti_jm_hcq	File shared by JM	False	True	na	True	na	chloroquine_TLR7
chloroquine	TLR8	unknown	nan	Chemical space:HCQ	False	Prediction by Jordi Mestres, PhD (JM)	dti_jm_hcq	File shared by JM	False	True	na	True	na	chloroquine_TLR8
chloroquine	TLR9	unknown	nan	Chemical space:HCQ	False	Prediction by Jordi Mestres, PhD (JM)	dti_jm_hcq	File shared by JM	False	True	na	True	na	chloroquine_TLR9
chloroquine	TRAF3	unknown	nan	Chemical space:HCQ	False	Prediction by Jordi Mestres, PhD (JM)	dti_jm_hcq	File shared by JM	False	True	na	True	na	chloroquine_TRAF3
chlorpromazine	ADRA1D	unknown	8.707743929	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	chlorpromazine_ADRA1D
chlorpromazine	CHRM2	unknown	6.74573516845703	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	chlorpromazine_CHRM2
chlorpromazine	ERBB2	unknown	4.712960072	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	chlorpromazine_ERBB2
chlorpromazine	GFER	unknown	5.9899997711181605	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	chlorpromazine_GFER
chlorpromazine	PRNP	unknown	5.7	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	chlorpromazine_PRNP
chlorpromazine	SIGMAR1	unknown	6.723538196	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	chlorpromazine_SIGMAR1
chlorprothixene	CHRM2	unknown	7.552841969	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	chlorprothixene_CHRM2
chlortetracycline	PRNP	unknown	3.0	is_activity_known:False	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	chlortetracycline_PRNP
choline theophyllinate	ADORA1	antagonist	9.22	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	choline theophyllinate_ADORA1
cianidanol	BACE1	unknown	4.519999980926509	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	cianidanol_BACE1
ciclosporin	ABCC1	unknown	5.57	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	ciclosporin_ABCC1
cimetidine	SLC47A1	unknown	5.92	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	cimetidine_SLC47A1
cinnarizine	ADRA1D	unknown	6.241845378	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	cinnarizine_ADRA1D
cinnarizine	SIGMAR1	unknown	7.769551079	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	cinnarizine_SIGMAR1
cisapride	ADRA1D	unknown	7.30980392	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	cisapride_ADRA1D
cisapride	SIGMAR1	unknown	6.378823718	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	cisapride_SIGMAR1
cisplatin	MAPK3	unknown	5.334982175	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	cisplatin_MAPK3
citalopram	ADRA1D	unknown	6.148130398999999	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	citalopram_ADRA1D
citalopram	SIGMAR1	unknown	6.777283529	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	citalopram_SIGMAR1
cladribine	ADORA1	unknown	nan	Chemical space:NHC	False	Prediction by Jordi Mestres, PhD (JM)	dti_jm_nhc	File shared by JM	False	True	na	True	na	cladribine_ADORA1
clemastine	ADRA1D	unknown	7.823908741	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	clemastine_ADRA1D
clemastine	CHRM2	unknown	6.702999999999999	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	clemastine_CHRM2
clemastine	SIGMAR1	unknown	7.853871964	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	clemastine_SIGMAR1
clioquinol	APP	unknown	4.0	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	clioquinol_APP
clodronic acid	PTPN1	unknown	3.0	is_activity_known:False	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	clodronic acid_PTPN1
clodronic acid	SLC25A5	unknown	3.0	is_activity_known:False	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	clodronic acid_SLC25A5
clofarabine	ADORA1	unknown	nan	Chemical space:NHC	False	Prediction by Jordi Mestres, PhD (JM)	dti_jm_nhc	File shared by JM	False	True	na	True	na	clofarabine_ADORA1
clofarabine	POLA	unknown	nan	Chemical space:NHC	False	Prediction by Jordi Mestres, PhD (JM)	dti_jm_nhc	File shared by JM	False	True	na	True	na	clofarabine_POLA
clofarabine	POLA1	inhibitor	3.0	is_activity_known:False	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	clofarabine_POLA1
clomifene	CHRM2	unknown	5.88941029	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	clomifene_CHRM2
clomifene	ERBB2	unknown	5.777543662999999	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	clomifene_ERBB2
clomifene	SIGMAR1	unknown	8.1	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	clomifene_SIGMAR1
clomipramine	ADRA1D	unknown	7.397940009	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	clomipramine_ADRA1D
clomipramine	CHRM2	unknown	7.0655015489999995	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	clomipramine_CHRM2
clomipramine	GSTP1	unknown	3.0	is_activity_known:False	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	clomipramine_GSTP1
clomipramine	SIGMAR1	unknown	6.242603971	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	clomipramine_SIGMAR1
clonidine	SLC47A1	unknown	4.48	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	clonidine_SLC47A1
clotrimazole	ADORA1	unknown	5.106238238	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	clotrimazole_ADORA1
clotrimazole	ADRA1D	unknown	5.13200249	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	clotrimazole_ADRA1D
clotrimazole	CHRM2	unknown	5.286761538	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	clotrimazole_CHRM2
clotrimazole	ERBB2	unknown	4.177799219	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	clotrimazole_ERBB2
clozapine	ADRA1D	antagonist	7.7	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	clozapine_ADRA1D
clozapine	CHRM2	unknown	7.3	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	clozapine_CHRM2
clozapine	SIGMAR1	unknown	5.2	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	clozapine_SIGMAR1
cocaine	SIGMAR1	unknown	5.05	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	cocaine_SIGMAR1
colchicine	ABCC1	unknown	3.0	is_activity_known:False	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	colchicine_ABCC1
colforsin daropate	SLC2A1	unknown	5.300000190734861	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	colforsin daropate_SLC2A1
colistin	ERBB2	unknown	5.652279782999999	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	colistin_ERBB2
corbadrine	ADRA1D	agonist	5.6	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	corbadrine_ADRA1D
cortisone acetate	SLC47A1	unknown	4.67	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	cortisone acetate_SLC47A1
crizotinib	ABL1	unknown	8.0	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	crizotinib_ABL1
crizotinib	ACVR1B	unknown	6.07	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	crizotinib_ACVR1B
crizotinib	CDK7	unknown	6.48	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	crizotinib_CDK7
crizotinib	COQ8B	unknown	5.96	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	crizotinib_COQ8B
crizotinib	FLT1	unknown	5.64	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	crizotinib_FLT1
crizotinib	FLT3	unknown	6.68	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	crizotinib_FLT3
crizotinib	IKBKB	unknown	5.26	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	crizotinib_IKBKB
crizotinib	MAP3K1	unknown	5.96	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	crizotinib_MAP3K1
crizotinib	MAP4K1	unknown	7.41	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	crizotinib_MAP4K1
crizotinib	NEK9	unknown	6.1	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	crizotinib_NEK9
crizotinib	PRKD1	unknown	6.0	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	crizotinib_PRKD1
crizotinib	RET	unknown	5.89	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	crizotinib_RET
crizotinib	RIPK1	unknown	5.8	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	crizotinib_RIPK1
crizotinib	ROCK1	unknown	5.43	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	crizotinib_ROCK1
crizotinib	SRC	unknown	6.25	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	crizotinib_SRC
crizotinib	TBK1	unknown	6.16	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	crizotinib_TBK1
crizotinib	TGFBR1	unknown	6.0	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	crizotinib_TGFBR1
cyamemazine	CHRM2	unknown	7.376750946044919	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	cyamemazine_CHRM2
cyclizine	ADRA1D	unknown	6.2240256689999995	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	cyclizine_ADRA1D
cyclizine	CHRM2	unknown	6.385102784	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	cyclizine_CHRM2
cyclobenzaprine	CHRM2	unknown	7.22184875	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	cyclobenzaprine_CHRM2
cyclobenzaprine	RET	unknown	6.52	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	cyclobenzaprine_RET
cycloguanil	DHFR	unknown	7.25	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	cycloguanil_DHFR
cyproheptadine	ADRA1D	unknown	6.9	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	cyproheptadine_ADRA1D
cyproheptadine	CHRM2	unknown	8.0	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	cyproheptadine_CHRM2
cyproterone acetate	AR	antagonist	7.432	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	cyproterone acetate_AR
cytarabine	ADORA1	unknown	nan	Chemical space:NHC	False	Prediction by Jordi Mestres, PhD (JM)	dti_jm_nhc	File shared by JM	False	True	na	True	na	cytarabine_ADORA1
cytarabine	FLT3	unknown	nan	Chemical space:NHC	False	Prediction by Jordi Mestres, PhD (JM)	dti_jm_nhc	File shared by JM	False	True	na	True	na	cytarabine_FLT3
cytarabine	MDM2	unknown	nan	Chemical space:NHC	False	Prediction by Jordi Mestres, PhD (JM)	dti_jm_nhc	File shared by JM	False	True	na	True	na	cytarabine_MDM2
cytarabine	NCOA3	unknown	nan	Chemical space:NHC	False	Prediction by Jordi Mestres, PhD (JM)	dti_jm_nhc	File shared by JM	False	True	na	True	na	cytarabine_NCOA3
cytarabine	POLA	unknown	nan	Chemical space:NHC	False	Prediction by Jordi Mestres, PhD (JM)	dti_jm_nhc	File shared by JM	False	True	na	True	na	cytarabine_POLA
