source_node	target_node	p_chembl	action_type	is_activity_known	source	data_origin	priority	relationship	edge_label	is_in_drugcentral	is_in_jdti	comment	pmids	metadata	struct_id	drug_name
621	ADRA1D	8.707743929	unknown	True	DrugCentral	Web download	0	DTI	621_ADRA1D	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	621	chlorpromazine
621	CHRM2	6.74573516845703	unknown	True	DrugCentral	Web download	0	DTI	621_CHRM2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	621	chlorpromazine
621	ERBB2	4.712960072	unknown	True	DrugCentral	Web download	0	DTI	621_ERBB2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	621	chlorpromazine
621	GFER	5.9899997711181605	unknown	True	DrugCentral	Web download	0	DTI	621_GFER	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	621	chlorpromazine
621	PRNP	5.7	unknown	True	DrugCentral	Web download	0	DTI	621_PRNP	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	621	chlorpromazine
621	SIGMAR1	6.723538196	unknown	True	DrugCentral	Web download	0	DTI	621_SIGMAR1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	621	chlorpromazine
623	CHRM2	7.552841969	unknown	True	DrugCentral	Web download	0	DTI	623_CHRM2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	623	chlorprothixene
624	PRNP	3.0	unknown	False	DrugCentral	Web download	0	DTI	624_PRNP	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	624	chlortetracycline
629	BACE1	4.519999980926509	unknown	True	DrugCentral	Web download	0	DTI	629_BACE1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	629	cianidanol
645	SLC47A1	5.92	unknown	True	DrugCentral	Web download	0	DTI	645_SLC47A1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	645	cimetidine
654	ADRA1D	6.241845378	unknown	True	DrugCentral	Web download	0	DTI	654_ADRA1D	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	654	cinnarizine
654	SIGMAR1	7.769551079	unknown	True	DrugCentral	Web download	0	DTI	654_SIGMAR1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	654	cinnarizine
660	ADRA1D	7.30980392	unknown	True	DrugCentral	Web download	0	DTI	660_ADRA1D	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	660	cisapride
660	SIGMAR1	6.378823718	unknown	True	DrugCentral	Web download	0	DTI	660_SIGMAR1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	660	cisapride
663	ADRA1D	6.148130398999999	unknown	True	DrugCentral	Web download	0	DTI	663_ADRA1D	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	663	citalopram
663	SIGMAR1	6.777283529	unknown	True	DrugCentral	Web download	0	DTI	663_SIGMAR1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	663	citalopram
667	ADORA1	3.0	unknown	False	DTI - Predicted	Data share on 2020/04/15 by collaborators.	8	DTI	667_ADORA1	False	True			orig_direction_jdti:manually_assigned_drug_to_target	667	cladribine
671	ADRA1D	7.823908741	unknown	True	DrugCentral	Web download	0	DTI	671_ADRA1D	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	671	clemastine
671	CHRM2	6.702999999999999	unknown	True	DrugCentral	Web download	0	DTI	671_CHRM2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	671	clemastine
671	SIGMAR1	7.853871964	unknown	True	DrugCentral	Web download	0	DTI	671_SIGMAR1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	671	clemastine
681	APP	4.0	unknown	True	DrugCentral	Web download	0	DTI	681_APP	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	681	clioquinol
690	PTPN1	3.0	unknown	False	DrugCentral	Web download	0	DTI	690_PTPN1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	690	clodronic acid
690	SLC25A5	3.0	unknown	False	DrugCentral	Web download	0	DTI	690_SLC25A5	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	690	clodronic acid
691	ADORA1	3.0	unknown	False	DTI - Predicted	Data share on 2020/04/15 by collaborators.	8	DTI	691_ADORA1	False	True			orig_direction_jdti:manually_assigned_drug_to_target	691	clofarabine
691	POLA	3.0	unknown	False	DTI - Predicted	Data share on 2020/04/15 by collaborators.	8	DTI	691_POLA	False	True			orig_direction_jdti:manually_assigned_drug_to_target	691	clofarabine
691	POLA1	3.0	inhibitor	False	DrugCentral	Web download	0	DTI	691_POLA1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	691	clofarabine
700	CHRM2	5.88941029	unknown	True	DrugCentral	Web download	0	DTI	700_CHRM2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	700	clomifene
700	ERBB2	5.777543662999999	unknown	True	DrugCentral	Web download	0	DTI	700_ERBB2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	700	clomifene
700	SIGMAR1	8.1	unknown	True	DrugCentral	Web download	0	DTI	700_SIGMAR1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	700	clomifene
701	ADRA1D	7.397940009	unknown	True	DrugCentral	Web download	0	DTI	701_ADRA1D	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	701	clomipramine
701	CHRM2	7.0655015489999995	unknown	True	DrugCentral	Web download	0	DTI	701_CHRM2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	701	clomipramine
701	GSTP1	3.0	unknown	False	DrugCentral	Web download	0	DTI	701_GSTP1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	701	clomipramine
701	SIGMAR1	6.242603971	unknown	True	DrugCentral	Web download	0	DTI	701_SIGMAR1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	701	clomipramine
704	SLC47A1	4.48	unknown	True	DrugCentral	Web download	0	DTI	704_SLC47A1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	704	clonidine
719	ADORA1	5.106238238	unknown	True	DrugCentral	Web download	0	DTI	719_ADORA1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	719	clotrimazole
719	ADRA1D	5.13200249	unknown	True	DrugCentral	Web download	0	DTI	719_ADRA1D	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	719	clotrimazole
719	CHRM2	5.286761538	unknown	True	DrugCentral	Web download	0	DTI	719_CHRM2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	719	clotrimazole
719	ERBB2	4.177799219	unknown	True	DrugCentral	Web download	0	DTI	719_ERBB2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	719	clotrimazole
722	ADRA1D	7.7	antagonist	True	DrugCentral	Web download	0	DTI	722_ADRA1D	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	722	clozapine
722	CHRM2	7.3	unknown	True	DrugCentral	Web download	0	DTI	722_CHRM2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	722	clozapine
722	SIGMAR1	5.2	unknown	True	DrugCentral	Web download	0	DTI	722_SIGMAR1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	722	clozapine
723	SIGMAR1	5.05	unknown	True	DrugCentral	Web download	0	DTI	723_SIGMAR1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	723	cocaine
726	ABCC1	3.0	unknown	False	DrugCentral	Web download	0	DTI	726_ABCC1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	726	colchicine
729	SLC2A1	5.300000190734861	unknown	True	DrugCentral	Web download	0	DTI	729_SLC2A1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	729	colforsin daropate
734	SLC47A1	4.67	unknown	True	DrugCentral	Web download	0	DTI	734_SLC47A1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	734	cortisone acetate
746	CHRM2	7.376750946044919	unknown	True	DrugCentral	Web download	0	DTI	746_CHRM2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	746	cyamemazine
749	ADRA1D	6.2240256689999995	unknown	True	DrugCentral	Web download	0	DTI	749_ADRA1D	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	749	cyclizine
749	CHRM2	6.385102784	unknown	True	DrugCentral	Web download	0	DTI	749_CHRM2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	749	cyclizine
751	CHRM2	7.22184875	unknown	True	DrugCentral	Web download	0	DTI	751_CHRM2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	751	cyclobenzaprine
751	RET	6.52	unknown	True	DrugCentral	Web download	0	DTI	751_RET	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	751	cyclobenzaprine
754	DHFR	7.25	unknown	True	DrugCentral	Web download	0	DTI	754_DHFR	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	754	cycloguanil
760	ABCC1	5.57	unknown	True	DrugCentral	Web download	0	DTI	760_ABCC1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	760	ciclosporin
765	ADRA1D	6.9	unknown	True	DrugCentral	Web download	0	DTI	765_ADRA1D	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	765	cyproheptadine
765	CHRM2	8.0	unknown	True	DrugCentral	Web download	0	DTI	765_CHRM2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	765	cyproheptadine
766	AR	7.432	antagonist	True	DrugCentral	Web download	0	DTI	766_AR	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	766	cyproterone acetate
770	ADORA1	3.0	unknown	False	DTI - Predicted	Data share on 2020/04/15 by collaborators.	8	DTI	770_ADORA1	False	True			orig_direction_jdti:manually_assigned_drug_to_target	770	cytarabine
770	FLT3	3.0	unknown	False	DTI - Predicted	Data share on 2020/04/15 by collaborators.	8	DTI	770_FLT3	False	True			orig_direction_jdti:manually_assigned_drug_to_target	770	cytarabine
770	MDM2	3.0	unknown	False	DTI - Predicted	Data share on 2020/04/15 by collaborators.	8	DTI	770_MDM2	False	True			orig_direction_jdti:manually_assigned_drug_to_target	770	cytarabine
770	NCOA3	3.0	unknown	False	DTI - Predicted	Data share on 2020/04/15 by collaborators.	8	DTI	770_NCOA3	False	True			orig_direction_jdti:manually_assigned_drug_to_target	770	cytarabine
770	POLA	3.0	unknown	False	DTI - Predicted	Data share on 2020/04/15 by collaborators.	8	DTI	770_POLA	False	True			orig_direction_jdti:manually_assigned_drug_to_target	770	cytarabine
770	TMIGD3	3.0	unknown	False	DTI - Predicted	Data share on 2020/04/15 by collaborators.	8	DTI	770_TMIGD3	False	True			orig_direction_jdti:manually_assigned_drug_to_target	770	cytarabine
773	POLA2	3.0	unknown	False	DrugCentral	Web download	0	DTI	773_POLA2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	773	dacarbazine
774	GRB2	5.3	unknown	True	DrugCentral	Web download	0	DTI	774_GRB2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	774	dactinomycin
776	NQO2	4.96000003814697	unknown	True	DrugCentral	Web download	0	DTI	776_NQO2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	776	dabigatran etexilate
776	PLAT	4.34000015258789	unknown	True	DrugCentral	Web download	0	DTI	776_PLAT	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	776	dabigatran etexilate
776	PLG	5.76999998092651	unknown	True	DrugCentral	Web download	0	DTI	776_PLG	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	776	dabigatran etexilate
776	SLC47A1	5.09000015258789	unknown	True	DrugCentral	Web download	0	DTI	776_SLC47A1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	776	dabigatran etexilate
779	AR	3.0	agonist	False	DrugCentral	Web download	0	DTI	779_AR	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	779	danazol
781	ADRA1D	8.388276692	antagonist	True	DrugCentral	Web download	0	DTI	781_ADRA1D	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	781	dapiprazole
784	CHRM2	7.6	antagonist	True	DrugCentral	Web download	0	DTI	784_CHRM2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	784	darifenacin
785	ABL1	9.6	inhibitor	True	DrugCentral	Web download	0	DTI	785_ABL1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	785	dasatinib
785	ACVR1B	6.48	unknown	True	DrugCentral	Web download	0	DTI	785_ACVR1B	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	785	dasatinib
785	CSK	9.0	unknown	True	DrugCentral	Web download	0	DTI	785_CSK	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	785	dasatinib
785	EIF2AK4	5.8	unknown	True	DrugCentral	Web download	0	DTI	785_EIF2AK4	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	785	dasatinib
785	ERBB2	5.85	unknown	True	DrugCentral	Web download	0	DTI	785_ERBB2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	785	dasatinib
785	FLT1	5.3	unknown	True	DrugCentral	Web download	0	DTI	785_FLT1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	785	dasatinib
785	FLT3	5.49	unknown	True	DrugCentral	Web download	0	DTI	785_FLT3	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	785	dasatinib
785	LCK	9.7	inhibitor	True	DrugCentral	Web download	0	DTI	785_LCK	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	785	dasatinib
785	MAP4K1	6.01	unknown	True	DrugCentral	Web download	0	DTI	785_MAP4K1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	785	dasatinib
785	MAPK14	7.57	unknown	True	DrugCentral	Web download	0	DTI	785_MAPK14	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	785	dasatinib
785	RET	6.41	unknown	True	DrugCentral	Web download	0	DTI	785_RET	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	785	dasatinib
785	SRC	9.68	inhibitor	True	DrugCentral	Web download	0	DTI	785_SRC	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	785	dasatinib
785	TGFBR1	6.64	unknown	True	DrugCentral	Web download	0	DTI	785_TGFBR1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	785	dasatinib
786	ABCC1	3.0	unknown	False	DrugCentral	Web download	0	DTI	786_ABCC1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	786	daunorubicin
789	CHRM2	7.602059841156009	unknown	True	DrugCentral	Web download	0	DTI	789_CHRM2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	789	decamethonium
790	DNMT1	3.0	inhibitor	False	DrugCentral	Web download	0	DTI	790_DNMT1	True	True			orig_direction_drugcentral:manually_assigned_drug_to_target;orig_direction_jdti:manually_assigned_drug_to_target	790	decitabine
812	CHRM2	6.27	unknown	True	DrugCentral	Web download	0	DTI	812_CHRM2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	812	desipramine
814	CHRM2	7.6	unknown	True	DrugCentral	Web download	0	DTI	814_CHRM2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	814	desloratadine
824	AR	5.85	unknown	True	DrugCentral	Web download	0	DTI	824_AR	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	824	dexamethasone
828	AR	5.85	unknown	True	DrugCentral	Web download	0	DTI	828_AR	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	828	dexamethasone palmitate
829	AR	5.85	unknown	True	DrugCentral	Web download	0	DTI	829_AR	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	829	dexamethasone valerate
831	CHRM2	8.9	antagonist	True	DrugCentral	Web download	0	DTI	831_CHRM2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	831	dexetimide
832	CHRM2	5.57660102844238	unknown	True	DrugCentral	Web download	0	DTI	832_CHRM2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	832	dexfenfluramine
832	SIGMAR1	6.663540266	unknown	True	DrugCentral	Web download	0	DTI	832_SIGMAR1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	832	dexfenfluramine
835	ADRA1D	10.82	unknown	True	DrugCentral	Web download	0	DTI	835_ADRA1D	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	835	dexmedetomidine
837	ADRA1D	6.77	unknown	True	DrugCentral	Web download	0	DTI	837_ADRA1D	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	837	dexniguldipine
842	SIGMAR1	6.4584	agonist	True	DrugCentral	Web download	0	DTI	842_SIGMAR1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	842	dextromethorphan
865	PPARG	6.2	antagonist	True	DrugCentral	Web download	0	DTI	865_PPARG	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	865	diclofenac
865	TTR	6.0	unknown	True	DrugCentral	Web download	0	DTI	865_TTR	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	865	diclofenac
866	CHRM2	5.66	unknown	True	DrugCentral	Web download	0	DTI	866_CHRM2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	866	dicloxacillin
867	MAPK1	5.35398859	unknown	True	DrugCentral	Web download	0	DTI	867_MAPK1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	867	dicoumarol
868	CHRM2	6.6	antagonist	True	DrugCentral	Web download	0	DTI	868_CHRM2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	868	dicycloverine
868	SIGMAR1	8.68613278	unknown	True	DrugCentral	Web download	0	DTI	868_SIGMAR1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	868	dicycloverine
875	ADORA1	5.778325003	unknown	True	DrugCentral	Web download	0	DTI	875_ADORA1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	875	diethylstilbestrol
875	ADRA1D	5.274006741	unknown	True	DrugCentral	Web download	0	DTI	875_ADRA1D	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	875	diethylstilbestrol
875	MAPK14	4.482764503	unknown	True	DrugCentral	Web download	0	DTI	875_MAPK14	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	875	diethylstilbestrol
875	SLC28A1	5.315783205	unknown	True	DrugCentral	Web download	0	DTI	875_SLC28A1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	875	diethylstilbestrol
880	TTR	7.125	unknown	True	DrugCentral	Web download	0	DTI	880_TTR	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	880	diflunisal
881	STAT3	6.150000095367429	unknown	True	DrugCentral	Web download	0	DTI	881_STAT3	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	881	digitoxin
